season,round,event_name,session_type,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2026,2,Chinese Grand Prix,R,2026-03-15 06:20:01,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1
2026,2,Chinese Grand Prix,R,2026-03-15 06:30:01,Other,PIT EXIT CLOSED,,,,,,1
2026,2,Chinese Grand Prix,R,2026-03-15 06:32:39,Flag,DOUBLE YELLOW IN TRACK SECTOR 11,,DOUBLE YELLOW,Sector,11.000000,,1
2026,2,Chinese Grand Prix,R,2026-03-15 06:33:35,Flag,DOUBLE YELLOW IN TRACK SECTOR 12,,DOUBLE YELLOW,Sector,12.000000,,1
2026,2,Chinese Grand Prix,R,2026-03-15 06:34:35,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.000000,,1
2026,2,Chinese Grand Prix,R,2026-03-15 06:34:45,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.000000,,1
2026,2,Chinese Grand Prix,R,2026-03-15 06:57:22,Other,OVERTAKE DISABLED,,,,,,1
2026,2,Chinese Grand Prix,R,2026-03-15 07:04:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1
2026,2,Chinese Grand Prix,R,2026-03-15 07:04:26,Flag,DOUBLE YELLOW IN TRACK SECTOR 4,,DOUBLE YELLOW,Sector,4.000000,,1
2026,2,Chinese Grand Prix,R,2026-03-15 07:04:27,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.000000,,1
2026,2,Chinese Grand Prix,R,2026-03-15 07:04:30,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.000000,,1
2026,2,Chinese Grand Prix,R,2026-03-15 07:04:33,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.000000,,1
2026,2,Chinese Grand Prix,R,2026-03-15 07:05:18,Flag,DOUBLE YELLOW IN TRACK SECTOR 15,,DOUBLE YELLOW,Sector,15.000000,,1
2026,2,Chinese Grand Prix,R,2026-03-15 07:05:20,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 4,,,,,,1
2026,2,Chinese Grand Prix,R,2026-03-15 07:05:20,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.000000,,1
2026,2,Chinese Grand Prix,R,2026-03-15 07:05:24,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.000000,,1
2026,2,Chinese Grand Prix,R,2026-03-15 07:05:32,Other,OVERTAKE ENABLED,,,,,,1
2026,2,Chinese Grand Prix,R,2026-03-15 07:06:22,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.000000,,2
2026,2,Chinese Grand Prix,R,2026-03-15 07:07:33,Other,TURN 3 INCIDENT INVOLVING CARS 11 (PER) AND 77 (BOT) NOTED - CAUSING A COLLISION,,,,,,3
2026,2,Chinese Grand Prix,R,2026-03-15 07:11:17,Other,FIA STEWARDS: TURN 3 INCIDENT INVOLVING CARS 11 (PER) AND 77 (BOT) REVIEWED NO FURTHER INVESTIGATION - CAUSING A COLLISION,,,,,,5
2026,2,Chinese Grand Prix,R,2026-03-15 07:14:01,Other,CAR 3 (VER) TIME 1:39.582 DELETED - TRACK LIMITS AT TURN 2 LAP 5 15:10:57,,,,,,7
2026,2,Chinese Grand Prix,R,2026-03-15 07:19:39,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.000000,,10
2026,2,Chinese Grand Prix,R,2026-03-15 07:19:57,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.000000,,10
2026,2,Chinese Grand Prix,R,2026-03-15 07:20:04,SafetyCar,SAFETY CAR DEPLOYED,DEPLOYED,,,,,10
2026,2,Chinese Grand Prix,R,2026-03-15 07:22:39,Flag,DOUBLE YELLOW IN TRACK SECTOR 3,,DOUBLE YELLOW,Sector,3.000000,,11
2026,2,Chinese Grand Prix,R,2026-03-15 07:22:51,Other,MARSHALS ON TRACK AT TURN 2,,,,,,11
2026,2,Chinese Grand Prix,R,2026-03-15 07:22:54,Other,RECOVERY VEHICLE ON TRACK AT TURN 2,,,,,,11
2026,2,Chinese Grand Prix,R,2026-03-15 07:25:19,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.000000,,12
2026,2,Chinese Grand Prix,R,2026-03-15 07:25:23,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.000000,,12
2026,2,Chinese Grand Prix,R,2026-03-15 07:26:11,SafetyCar,SAFETY CAR IN THIS LAP,IN THIS LAP,,,,,13
2026,2,Chinese Grand Prix,R,2026-03-15 07:27:50,Flag,TRACK CLEAR,,CLEAR,Track,,,13
2026,2,Chinese Grand Prix,R,2026-03-15 07:28:22,Other,OVERTAKE ENABLED,,,,,,14
2026,2,Chinese Grand Prix,R,2026-03-15 07:32:50,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 16,,,,,,16
2026,2,Chinese Grand Prix,R,2026-03-15 07:34:55,Flag,DOUBLE YELLOW IN TRACK SECTOR 16,,DOUBLE YELLOW,Sector,16.000000,,18
2026,2,Chinese Grand Prix,R,2026-03-15 07:35:28,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.000000,,18
2026,2,Chinese Grand Prix,R,2026-03-15 07:36:56,Other,TURN 6 INCIDENT INVOLVING CARS 10 (GAS) AND 3 (VER) NOTED - MOVING UNDER BRAKING,,,,,,19
2026,2,Chinese Grand Prix,R,2026-03-15 07:38:48,Other,TURN 15 INCIDENT INVOLVING CARS 87 (BEA) AND 41 (LIN) NOTED ,,,,,,20
2026,2,Chinese Grand Prix,R,2026-03-15 07:39:07,Other,CAR 87 (BEA) TIME 1:39.289 DELETED - TRACK LIMITS AT TURN 14 LAP 15 15:31:26,,,,,,20
2026,2,Chinese Grand Prix,R,2026-03-15 07:40:34,Other,FIA STEWARDS: TURN 15 INCIDENT INVOLVING CARS 87 (BEA) AND 41 (LIN) REVIEWED NO FURTHER INVESTIGATION ,,,,,,21
2026,2,Chinese Grand Prix,R,2026-03-15 07:41:41,Other,TURN 6 INCIDENT INVOLVING CARS 10 (GAS) AND 3 (VER) NOTED - MOVING UNDER BRAKING,,,,,,22
2026,2,Chinese Grand Prix,R,2026-03-15 07:43:13,Other,FIA STEWARDS: TURN 6 INCIDENT INVOLVING CARS 10 (GAS) AND 3 (VER) REVIEWED NO FURTHER INVESTIGATION - MOVING UNDER BRAKING,,,,,,23
2026,2,Chinese Grand Prix,R,2026-03-15 07:45:33,Other,TURN 15 INCIDENT INVOLVING CARS 30 (LAW) AND 41 (LIN) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK,,,,,,24
2026,2,Chinese Grand Prix,R,2026-03-15 07:46:02,Other,CAR 41 (LIN) TIME 1:39.780 DELETED - TRACK LIMITS AT TURN 14 LAP 21 15:41:22,,,,,,24
2026,2,Chinese Grand Prix,R,2026-03-15 07:48:39,Other,FIA STEWARDS: TURN 6 INCIDENT INVOLVING CARS 10 (GAS) AND 3 (VER) REVIEWED NO FURTHER INVESTIGATION - MOVING UNDER BRAKING,,,,,,26
2026,2,Chinese Grand Prix,R,2026-03-15 07:51:19,Flag,DOUBLE YELLOW IN TRACK SECTOR 17,,DOUBLE YELLOW,Sector,17.000000,,28
2026,2,Chinese Grand Prix,R,2026-03-15 07:51:25,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.000000,,28
2026,2,Chinese Grand Prix,R,2026-03-15 07:52:09,Other,CAR 41 (LIN) TIME 1:50.154 DELETED - TRACK LIMITS AT TURN 14 LAP 27 15:51:26,,,,,,28
2026,2,Chinese Grand Prix,R,2026-03-15 07:52:31,Other,FIA STEWARDS: TURN 15 INCIDENT INVOLVING CARS 30 (LAW) AND 41 (LIN) REVIEWED NO FURTHER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK,,,,,,29
2026,2,Chinese Grand Prix,R,2026-03-15 07:59:26,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 15:59:26,,BLUE,Driver,,14,33
2026,2,Chinese Grand Prix,R,2026-03-15 08:00:11,Flag,DOUBLE YELLOW IN TRACK SECTOR 3,,DOUBLE YELLOW,Sector,3.000000,,33
2026,2,Chinese Grand Prix,R,2026-03-15 08:00:23,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.000000,,33
2026,2,Chinese Grand Prix,R,2026-03-15 08:00:27,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 3,,,,,,33
2026,2,Chinese Grand Prix,R,2026-03-15 08:01:25,Other,TURN 2 INCIDENT INVOLVING CARS 31 (OCO) AND 43 (COL) NOTED - CAUSING A COLLISION,,,,,,34
2026,2,Chinese Grand Prix,R,2026-03-15 08:01:43,Other,FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 31 (OCO) AND 43 (COL) UNDER INVESTIGATION - CAUSING A COLLISION,,,,,,34
2026,2,Chinese Grand Prix,R,2026-03-15 08:02:17,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.000000,,35
2026,2,Chinese Grand Prix,R,2026-03-15 08:02:17,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 5,,,,,,35
2026,2,Chinese Grand Prix,R,2026-03-15 08:03:28,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.000000,,35
2026,2,Chinese Grand Prix,R,2026-03-15 08:05:03,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 9,,,,,,36
2026,2,Chinese Grand Prix,R,2026-03-15 08:05:27,Other,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 31 (OCO) - CAUSING A COLLISION,,,,,,37
2026,2,Chinese Grand Prix,R,2026-03-15 08:06:24,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.000000,,37
2026,2,Chinese Grand Prix,R,2026-03-15 08:10:51,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:10:50,,BLUE,Driver,,11,40
2026,2,Chinese Grand Prix,R,2026-03-15 08:11:32,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:11:31,,BLUE,Driver,,77,40
2026,2,Chinese Grand Prix,R,2026-03-15 08:13:36,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:13:36,,BLUE,Driver,,11,42
2026,2,Chinese Grand Prix,R,2026-03-15 08:14:09,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:14:09,,BLUE,Driver,,77,42
2026,2,Chinese Grand Prix,R,2026-03-15 08:15:38,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:15:38,,BLUE,Driver,,27,43
2026,2,Chinese Grand Prix,R,2026-03-15 08:16:11,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:16:10,,BLUE,Driver,,31,43
2026,2,Chinese Grand Prix,R,2026-03-15 08:18:38,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:18:38,,BLUE,Driver,,11,45
2026,2,Chinese Grand Prix,R,2026-03-15 08:19:14,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:19:13,,BLUE,Driver,,11,45
2026,2,Chinese Grand Prix,R,2026-03-15 08:20:12,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:20:12,,BLUE,Driver,,31,46
2026,2,Chinese Grand Prix,R,2026-03-15 08:21:17,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:21:16,,BLUE,Driver,,77,47
2026,2,Chinese Grand Prix,R,2026-03-15 08:22:27,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:22:27,,BLUE,Driver,,77,47
2026,2,Chinese Grand Prix,R,2026-03-15 08:23:49,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:23:49,,BLUE,Driver,,27,48
2026,2,Chinese Grand Prix,R,2026-03-15 08:24:00,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:23:59,,BLUE,Driver,,27,48
2026,2,Chinese Grand Prix,R,2026-03-15 08:25:31,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:25:30,,BLUE,Driver,,11,49
2026,2,Chinese Grand Prix,R,2026-03-15 08:26:51,Flag,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:26:51,,BLUE,Driver,,43,50
2026,2,Chinese Grand Prix,R,2026-03-15 08:27:39,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:27:38,,BLUE,Driver,,11,51
2026,2,Chinese Grand Prix,R,2026-03-15 08:27:40,Other,FIA STEWARDS: PENALTY SERVED - 10 SECOND TIME PENALTY FOR CAR 31 (OCO) - CAUSING A COLLISION,,,,,,51
2026,2,Chinese Grand Prix,R,2026-03-15 08:28:09,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 16:28:09,,BLUE,Driver,,55,51
2026,2,Chinese Grand Prix,R,2026-03-15 08:32:12,Flag,YELLOW IN TRACK SECTOR 17,,YELLOW,Sector,17.000000,,53
2026,2,Chinese Grand Prix,R,2026-03-15 08:32:14,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.000000,,53
2026,2,Chinese Grand Prix,R,2026-03-15 08:32:48,Other,CAR 12 (ANT) TIME 1:37.530 DELETED - TRACK LIMITS AT TURN 14 LAP 53 16:32:14,,,,,,54
2026,2,Chinese Grand Prix,R,2026-03-15 08:33:19,Flag,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:33:18,,BLUE,Driver,,43,54
2026,2,Chinese Grand Prix,R,2026-03-15 08:33:52,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 16:33:52,,BLUE,Driver,,55,54
2026,2,Chinese Grand Prix,R,2026-03-15 08:37:15,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,56
2026,2,Chinese Grand Prix,R,2026-03-15 08:38:07,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:38:07,,BLUE,Driver,,77,56
2026,2,Chinese Grand Prix,R,2026-03-15 08:41:05,Other,ALL PASS HOLDERS MAY ACCESS THE PIT LANE,,,,,,56
2026,2,Chinese Grand Prix,S,2026-03-14 02:30:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,0
2026,2,Chinese Grand Prix,S,2026-03-14 02:33:55,Other,INCIDENT INVOLVING CAR 6 (HAD) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT,,,,,,0
2026,2,Chinese Grand Prix,S,2026-03-14 02:35:00,Other,PIT EXIT CLOSED,,,,,,0
2026,2,Chinese Grand Prix,S,2026-03-14 02:35:54,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 6 (HAD) WILL BE INVESTIGATED AFTER THE SPRINT - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT,,,,,,0
2026,2,Chinese Grand Prix,S,2026-03-14 02:36:38,Flag,YELLOW IN TRACK SECTOR 8,,YELLOW,Sector,8.000000,,0
2026,2,Chinese Grand Prix,S,2026-03-14 02:36:46,Flag,DOUBLE YELLOW IN TRACK SECTOR 8,,DOUBLE YELLOW,Sector,8.000000,,0
2026,2,Chinese Grand Prix,S,2026-03-14 02:36:59,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.000000,,0
2026,2,Chinese Grand Prix,S,2026-03-14 02:37:40,Flag,DOUBLE YELLOW IN TRACK SECTOR 8,,DOUBLE YELLOW,Sector,8.000000,,0
2026,2,Chinese Grand Prix,S,2026-03-14 02:37:42,Flag,DOUBLE YELLOW IN TRACK SECTOR 6,,DOUBLE YELLOW,Sector,6.000000,,0
2026,2,Chinese Grand Prix,S,2026-03-14 02:37:46,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.000000,,0
2026,2,Chinese Grand Prix,S,2026-03-14 02:37:49,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.000000,,0
2026,2,Chinese Grand Prix,S,2026-03-14 02:38:18,Other,INCIDENT INVOLVING CAR 10 (GAS) NOTED - UNSAFE CONDITION,,,,,,0
2026,2,Chinese Grand Prix,S,2026-03-14 02:38:29,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 10 (GAS) WILL BE INVESTIGATED AFTER THE SPRINT - UNSAFE CONDITION,,,,,,0
2026,2,Chinese Grand Prix,S,2026-03-14 02:45:52,Other,RISK OF RAIN FOR THE F1 SPRINT IS 0%,,,,,,0
2026,2,Chinese Grand Prix,S,2026-03-14 02:57:03,Other,OVERTAKE DISABLED,,,,,,0
2026,2,Chinese Grand Prix,S,2026-03-14 03:03:54,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,0
2026,2,Chinese Grand Prix,S,2026-03-14 03:05:06,Flag,DOUBLE YELLOW IN TRACK SECTOR 13,,DOUBLE YELLOW,Sector,13.000000,,0
2026,2,Chinese Grand Prix,S,2026-03-14 03:05:14,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.000000,,0
2026,2,Chinese Grand Prix,S,2026-03-14 03:05:26,Other,OVERTAKE ENABLED,,,,,,0
2026,2,Chinese Grand Prix,S,2026-03-14 03:06:07,Other,TURN 6 INCIDENT INVOLVING CARS 6 (HAD) AND 12 (ANT) NOTED - CAUSING A COLLISION,,,,,,2
2026,2,Chinese Grand Prix,S,2026-03-14 03:06:19,Other,FIA STEWARDS: TURN 6 INCIDENT INVOLVING CARS 6 (HAD) AND 12 (ANT) UNDER INVESTIGATION - CAUSING A COLLISION,,,,,,2
2026,2,Chinese Grand Prix,S,2026-03-14 03:11:36,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 12,,,,,,5
2026,2,Chinese Grand Prix,S,2026-03-14 03:12:22,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.000000,,6
2026,2,Chinese Grand Prix,S,2026-03-14 03:14:26,Other,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 12 (ANT) - CAUSING A COLLISION,,,,,,7
2026,2,Chinese Grand Prix,S,2026-03-14 03:24:20,Flag,YELLOW IN TRACK SECTOR 1,,YELLOW,Sector,1.000000,,13
2026,2,Chinese Grand Prix,S,2026-03-14 03:24:51,SafetyCar,SAFETY CAR DEPLOYED,DEPLOYED,,,,,13
2026,2,Chinese Grand Prix,S,2026-03-14 03:26:11,Other,RECOVERY VEHICLE ON TRACK AT TURN 1,,,,,,14
2026,2,Chinese Grand Prix,S,2026-03-14 03:26:26,Flag,DOUBLE YELLOW IN TRACK SECTOR 1,,DOUBLE YELLOW,Sector,1.000000,,14
2026,2,Chinese Grand Prix,S,2026-03-14 03:28:17,Other,CAR 3 (VER) LAP DELETED - TRACK LIMITS AT TURN 6 LAP 13 11:24:28 (PIT),,,,,,15
2026,2,Chinese Grand Prix,S,2026-03-14 03:28:37,Other,FIA STEWARDS: PENALTY SERVED - 10 SECOND TIME PENALTY FOR CAR 12 (ANT) - CAUSING A COLLISION,,,,,,15
2026,2,Chinese Grand Prix,S,2026-03-14 03:30:33,Other,INCIDENT INVOLVING CAR 11 (PER) NOTED - SAFETY CAR INFRINGEMENT,,,,,,16
2026,2,Chinese Grand Prix,S,2026-03-14 03:31:05,SafetyCar,SAFETY CAR IN THIS LAP,IN THIS LAP,,,,,16
2026,2,Chinese Grand Prix,S,2026-03-14 03:31:25,Flag,CLEAR IN TRACK SECTOR 1,,CLEAR,Sector,1.000000,,16
2026,2,Chinese Grand Prix,S,2026-03-14 03:32:30,Flag,TRACK CLEAR,,CLEAR,Track,,,16
2026,2,Chinese Grand Prix,S,2026-03-14 03:32:59,Other,OVERTAKE ENABLED,,,,,,17
2026,2,Chinese Grand Prix,S,2026-03-14 03:34:15,Other,INCIDENT INVOLVING CARS 81 (PIA) AND 12 (ANT) NOTED - SAFETY CAR INFRINGEMENT,,,,,,17
2026,2,Chinese Grand Prix,S,2026-03-14 03:34:35,Other,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 11 (PER) - SAFETY CAR INFRINGEMENT,,,,,,18
2026,2,Chinese Grand Prix,S,2026-03-14 03:36:44,Other,FIA STEWARDS: INCIDENT INVOLVING CARS 81 (PIA) AND 12 (ANT) REVIEWED NO FURTHER INVESTIGATION - SAFETY CAR INFRINGEMENT,,,,,,19
2026,2,Chinese Grand Prix,S,2026-03-14 03:37:33,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,19
2026,2,Chinese Grand Prix,S,2026-03-14 03:39:02,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 16,,,,,,19
2026,2,Chinese Grand Prix,S,2026-03-14 03:40:55,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.000000,,19
2026,2,Chinese Grand Prix,S,2026-03-14 03:42:44,Flag,DOUBLE YELLOW IN TRACK SECTOR 16,,DOUBLE YELLOW,Sector,16.000000,,19
2026,2,Chinese Grand Prix,S,2026-03-14 03:42:44,Flag,DOUBLE YELLOW IN TRACK SECTOR 6,,DOUBLE YELLOW,Sector,6.000000,,19
2026,2,Chinese Grand Prix,S,2026-03-14 03:43:19,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.000000,,19
2026,2,Chinese Grand Prix,S,2026-03-14 03:43:30,Flag,DOUBLE YELLOW IN TRACK SECTOR 19,,DOUBLE YELLOW,Sector,19.000000,,19
2026,2,Chinese Grand Prix,S,2026-03-14 03:44:26,Flag,CLEAR IN TRACK SECTOR 19,,CLEAR,Sector,19.000000,,19
2026,2,Chinese Grand Prix,S,2026-03-14 03:44:29,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.000000,,19
2026,2,Chinese Grand Prix,S,2026-03-14 03:49:08,Flag,DOUBLE YELLOW IN TRACK SECTOR 14,,DOUBLE YELLOW,Sector,14.000000,,19
2026,2,Chinese Grand Prix,S,2026-03-14 03:49:31,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.000000,,19
2026,3,Japanese Grand Prix,R,2026-03-29 04:18:28,Other,FORMATION LAP WILL START AT 14:10,,,,,,1
2026,3,Japanese Grand Prix,R,2026-03-29 04:24:02,Flag,CLEAR IN TRACK SECTOR 18,,CLEAR,Sector,18.000000,,1
2026,3,Japanese Grand Prix,R,2026-03-29 04:24:04,Flag,CLEAR IN TRACK SECTOR 24,,CLEAR,Sector,24.000000,,1
2026,3,Japanese Grand Prix,R,2026-03-29 04:24:06,Flag,CLEAR IN TRACK SECTOR 19,,CLEAR,Sector,19.000000,,1
2026,3,Japanese Grand Prix,R,2026-03-29 04:30:01,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1
2026,3,Japanese Grand Prix,R,2026-03-29 04:40:01,Other,PIT EXIT CLOSED,,,,,,1
2026,3,Japanese Grand Prix,R,2026-03-29 04:51:40,Other,RISK OF RAIN FOR THE F1 RACE IS 0%,,,,,,1
2026,3,Japanese Grand Prix,R,2026-03-29 05:07:05,Other,OVERTAKE DISABLED,,,,,,1
2026,3,Japanese Grand Prix,R,2026-03-29 05:14:02,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1
2026,3,Japanese Grand Prix,R,2026-03-29 05:15:26,Other,OVERTAKE ENABLED,,,,,,1
2026,3,Japanese Grand Prix,R,2026-03-29 05:20:02,Other,CAR 18 (STR) LAP DELETED - TRACK LIMITS AT TURN 13 LAP 1 14:15:19,,,,,,4
2026,3,Japanese Grand Prix,R,2026-03-29 05:32:11,Other,CAR 87 (BEA) TIME 1:37.790 DELETED - TRACK LIMITS AT TURN 13 LAP 11 14:31:24,,,,,,12
2026,3,Japanese Grand Prix,R,2026-03-29 05:37:09,Flag,BLACK AND WHITE FLAG FOR CAR 41 (LIN) - MOVING UNDER BRAKING,,BLACK AND WHITE,Driver,,41,15
2026,3,Japanese Grand Prix,R,2026-03-29 05:47:01,Other,CAR 11 (PER) TIME 1:38.735 DELETED - TRACK LIMITS AT TURN 13 LAP 20 14:46:19,,,,,,21
2026,3,Japanese Grand Prix,R,2026-03-29 05:47:54,Flag,YELLOW IN TRACK SECTOR 21,,YELLOW,Sector,21.000000,,22
2026,3,Japanese Grand Prix,R,2026-03-29 05:47:59,Flag,YELLOW IN TRACK SECTOR 20,,YELLOW,Sector,20.000000,,22
2026,3,Japanese Grand Prix,R,2026-03-29 05:48:11,SafetyCar,SAFETY CAR DEPLOYED,DEPLOYED,,,,,22
2026,3,Japanese Grand Prix,R,2026-03-29 05:48:23,Other,MEDICAL CAR DEPLOYED,,,,,,22
2026,3,Japanese Grand Prix,R,2026-03-29 05:49:29,Flag,DOUBLE YELLOW IN TRACK SECTOR 21,,DOUBLE YELLOW,Sector,21.000000,,23
2026,3,Japanese Grand Prix,R,2026-03-29 05:49:58,Flag,DOUBLE YELLOW IN TRACK SECTOR 20,,DOUBLE YELLOW,Sector,20.000000,,23
2026,3,Japanese Grand Prix,R,2026-03-29 05:50:15,Other,RECOVERY VEHICLE ON TRACK AT TURN 13,,,,,,23
2026,3,Japanese Grand Prix,R,2026-03-29 05:57:32,Other,LAPPED CARS MAY NOW OVERTAKE THE SAFETY CAR: 77,,,,,,26
2026,3,Japanese Grand Prix,R,2026-03-29 05:57:48,Flag,CLEAR IN TRACK SECTOR 20,,CLEAR,Sector,20.000000,,26
2026,3,Japanese Grand Prix,R,2026-03-29 05:57:50,Flag,CLEAR IN TRACK SECTOR 21,,CLEAR,Sector,21.000000,,26
2026,3,Japanese Grand Prix,R,2026-03-29 06:00:06,SafetyCar,SAFETY CAR IN THIS LAP,IN THIS LAP,,,,,27
2026,3,Japanese Grand Prix,R,2026-03-29 06:01:24,Flag,TRACK CLEAR,,CLEAR,Track,,,27
2026,3,Japanese Grand Prix,R,2026-03-29 06:02:11,Other,OVERTAKE ENABLED,,,,,,28
2026,3,Japanese Grand Prix,R,2026-03-29 06:06:00,Other,TURN 13 INCIDENT INVOLVING CARS 43 (COL) AND 87 (BEA) NOTED,,,,,,30
2026,3,Japanese Grand Prix,R,2026-03-29 06:06:40,Other,FIA STEWARDS: TURN 13 INCIDENT INVOLVING CARS 43 (COL) AND 87 (BEA) REVIEWED NO FURTHER INVESTIGATION,,,,,,31
2026,3,Japanese Grand Prix,R,2026-03-29 06:07:47,Other,CAR 41 (LIN) TIME 1:35.724 DELETED - TRACK LIMITS AT TURN 17 LAP 30 15:06:35,,,,,,31
2026,3,Japanese Grand Prix,R,2026-03-29 06:08:20,Other,CAR 43 (COL) TIME 1:43.165 DELETED - TRACK LIMITS AT TURN 13 LAP 21 14:47:52,,,,,,32
2026,3,Japanese Grand Prix,R,2026-03-29 06:29:27,Other,TURN 16 INCIDENT INVOLVING CAR 44 (HAM) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,,,,,45
2026,3,Japanese Grand Prix,R,2026-03-29 06:29:35,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:29:34,,BLUE,Driver,,77,45
2026,3,Japanese Grand Prix,R,2026-03-29 06:30:23,Other,CAR 44 (HAM) TIME 1:33.636 DELETED - TRACK LIMITS AT TURN 17 LAP 44 15:28:16,,,,,,46
2026,3,Japanese Grand Prix,R,2026-03-29 06:32:11,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 15:32:10,,BLUE,Driver,,14,47
